"id" "V1" "V2" "V3" "V4" "V5"
"1851" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "fumC_MLST_Brucella" 0 452 452 1
"1852" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 589 589 1
"1853" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"1854" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 490 490 1
"1855" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"1856" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "soxA_MLST_Brucella" 0 486 486 1
"1857" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "mutL_MLST_Brucella" 0 549 549 1
"1858" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 447 447 1
"1859" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 336 336 1
"1860" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"1861" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"1862" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"1863" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 557 557 1
"1864" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"1865" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"1866" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"1867" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"1868" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"1869" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"1870" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"1871" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 349 349 1
"1872" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Com1_Coxiella_diagnostic" 0 756 756 1
"1873" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 356 356 1
"1874" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 516 516 1
"1875" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 585 585 1
"1876" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 341 341 1
"1877" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 422 422 1
"1878" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 634 634 1
"1879" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 452 452 1
"1880" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 566 566 1
"1881" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "Cox61_MST_Coxiella" 0 570 570 1
"1882" "R0024-SP_S38.dupmarked.bam.cov.zerocov" "genome" 0 27655 30721 0.900199
"1883" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 209 283 0.738516
"1884" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 69 297 0.232323
"1885" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 404 471 0.857749
"1886" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "IS711_Brucella_diagnostic" 0 842 842 1
"1887" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "bcsp31_Brucella_diagnostic" 0 1817 1817 1
"1888" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "acnA_MLST_Brucella" 0 490 490 1
"1889" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "aroA_MLST_Brucella" 0 565 565 1
"1890" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "caiA_MLST_Brucella" 0 449 449 1
"1891" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "cobQ_MLST_Brucella" 0 422 422 1
"1892" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "csdb_MLST_Brucella" 0 487 487 1
"1893" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "ddlA_MLST_Brucella" 0 553 553 1
"1894" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "dnaK_MLST_Brucella" 0 470 470 1
"1895" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "fbaA_MLST_Brucella" 0 458 458 1
"1896" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "fumC_MLST_Brucella" 0 452 452 1
"1897" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 589 589 1
"1898" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"1899" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "gyrB_MLST_Brucella" 0 487 487 1
"1900" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "int_hyp_MLST_Brucella" 0 430 430 1
"1901" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "leuA_MLST_Brucella" 0 482 482 1
"1902" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 490 490 1
"1903" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "prpE_MLST_Brucella" 0 468 468 1
"1904" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"1905" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "soxA_MLST_Brucella" 0 486 486 1
"1906" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "trpE_MLST_Brucella" 0 486 486 1
"1907" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "mutL_MLST_Brucella" 0 549 549 1
"1908" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 447 447 1
"1909" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1461 1461 1
"1910" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 336 336 1
"1911" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"1912" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"1913" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"1914" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 557 557 1
"1915" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"1916" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"1917" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"1918" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 432 432 1
"1919" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"1920" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"1921" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"1922" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 253 253 1
"1923" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"1924" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 487 487 1
"1925" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"1926" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 483 483 1
"1927" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 497 497 1
"1928" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 338 338 1
"1929" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 443 443 1
"1930" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 494 494 1
"1931" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 349 349 1
"1932" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Com1_Coxiella_diagnostic" 0 756 756 1
"1933" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 356 356 1
"1934" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 366 366 1
"1935" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 516 516 1
"1936" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 585 585 1
"1937" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 341 341 1
"1938" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 422 422 1
"1939" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 634 634 1
"1940" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 452 452 1
"1941" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 566 566 1
"1942" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "Cox61_MST_Coxiella" 0 570 570 1
"1943" "R0025-SP_S52.dupmarked.bam.cov.zerocov" "genome" 0 30352 30721 0.987989
"1944" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "bcsp31_Brucella_diagnostic" 0 1797 1817 0.988993
"1945" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "ddlA_MLST_Brucella" 0 514 553 0.929476
"1946" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "int_hyp_MLST_Brucella" 0 363 430 0.844186
"1947" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "leuA_MLST_Brucella" 0 454 482 0.941909
"1948" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "prpE_MLST_Brucella" 0 448 468 0.957265
"1949" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "trpE_MLST_Brucella" 0 467 486 0.960905
"1950" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 426 447 0.95302
"1951" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1409 1461 0.964408
"1952" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 4 253 0.0158103
"1953" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 54 487 0.110883
"1954" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 203 483 0.42029
"1955" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 475 497 0.955734
"1956" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 39 338 0.115385
"1957" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 338 443 0.76298
"1958" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 141 283 0.498233
"1959" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 3 297 0.010101
"1960" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 33 471 0.0700637
"1961" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 313 366 0.855191
"1962" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 497 516 0.963178
"1963" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "IS711_Brucella_diagnostic" 0 842 842 1
"1964" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "acnA_MLST_Brucella" 0 490 490 1
"1965" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "aroA_MLST_Brucella" 0 565 565 1
"1966" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "caiA_MLST_Brucella" 0 449 449 1
"1967" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "cobQ_MLST_Brucella" 0 422 422 1
"1968" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "csdb_MLST_Brucella" 0 487 487 1
"1969" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "dnaK_MLST_Brucella" 0 470 470 1
"1970" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "fbaA_MLST_Brucella" 0 458 458 1
"1971" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "fumC_MLST_Brucella" 0 452 452 1
"1972" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 589 589 1
"1973" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"1974" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "gyrB_MLST_Brucella" 0 487 487 1
"1975" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 490 490 1
"1976" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"1977" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "soxA_MLST_Brucella" 0 486 486 1
"1978" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "mutL_MLST_Brucella" 0 549 549 1
"1979" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 336 336 1
"1980" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"1981" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"1982" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"1983" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 557 557 1
"1984" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"1985" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"1986" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"1987" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 432 432 1
"1988" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"1989" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"1990" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"1991" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"1992" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"1993" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 494 494 1
"1994" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 349 349 1
"1995" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Com1_Coxiella_diagnostic" 0 756 756 1
"1996" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 356 356 1
"1997" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 585 585 1
"1998" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 341 341 1
"1999" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 422 422 1
"2000" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 634 634 1
"2001" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 452 452 1
"2002" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 566 566 1
"2003" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "Cox61_MST_Coxiella" 0 570 570 1
"2004" "R0045-SP_S55.dupmarked.bam.cov.zerocov" "genome" 0 28121 30721 0.915367
"2005" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "IS711_Brucella_diagnostic" 0 842 842 1
"2006" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "bcsp31_Brucella_diagnostic" 0 1817 1817 1
"2007" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "acnA_MLST_Brucella" 0 490 490 1
"2008" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "aroA_MLST_Brucella" 0 565 565 1
"2009" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "caiA_MLST_Brucella" 0 449 449 1
"2010" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "cobQ_MLST_Brucella" 0 422 422 1
"2011" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "csdb_MLST_Brucella" 0 487 487 1
"2012" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "ddlA_MLST_Brucella" 0 553 553 1
"2013" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "dnaK_MLST_Brucella" 0 470 470 1
"2014" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "fbaA_MLST_Brucella" 0 458 458 1
"2015" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "fumC_MLST_Brucella" 0 452 452 1
"2016" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 589 589 1
"2017" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"2018" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "gyrB_MLST_Brucella" 0 487 487 1
"2019" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "int_hyp_MLST_Brucella" 0 430 430 1
"2020" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "leuA_MLST_Brucella" 0 482 482 1
"2021" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 490 490 1
"2022" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "prpE_MLST_Brucella" 0 468 468 1
"2023" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"2024" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "soxA_MLST_Brucella" 0 486 486 1
"2025" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "trpE_MLST_Brucella" 0 486 486 1
"2026" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "mutL_MLST_Brucella" 0 549 549 1
"2027" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 447 447 1
"2028" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1461 1461 1
"2029" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 336 336 1
"2030" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"2031" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"2032" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"2033" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 557 557 1
"2034" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"2035" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"2036" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"2037" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 432 432 1
"2038" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"2039" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"2040" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"2041" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 253 253 1
"2042" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"2043" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 487 487 1
"2044" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"2045" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 483 483 1
"2046" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 497 497 1
"2047" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 338 338 1
"2048" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 443 443 1
"2049" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 494 494 1
"2050" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 283 283 1
"2051" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 349 349 1
"2052" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 297 297 1
"2053" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 471 471 1
"2054" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Com1_Coxiella_diagnostic" 0 756 756 1
"2055" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 356 356 1
"2056" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 366 366 1
"2057" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 516 516 1
"2058" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 585 585 1
"2059" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 341 341 1
"2060" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 422 422 1
"2061" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 634 634 1
"2062" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 452 452 1
"2063" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 566 566 1
"2064" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "Cox61_MST_Coxiella" 0 570 570 1
"2065" "R0062-SP_S39.dupmarked.bam.cov.zerocov" "genome" 0 30721 30721 1
"2066" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 425 447 0.950783
"2067" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1434 1461 0.98152
"2068" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 264 283 0.932862
"2069" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 330 349 0.945559
"2070" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 205 356 0.575843
"2071" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 140 366 0.382514
"2072" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 375 516 0.726744
"2073" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 435 585 0.74359
"2074" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 99 341 0.290323
"2075" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 337 422 0.798578
"2076" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 278 634 0.438486
"2077" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 245 452 0.542035
"2078" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 380 566 0.671378
"2079" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "IS711_Brucella_diagnostic" 0 842 842 1
"2080" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "bcsp31_Brucella_diagnostic" 0 1817 1817 1
"2081" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "acnA_MLST_Brucella" 0 490 490 1
"2082" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "aroA_MLST_Brucella" 0 565 565 1
"2083" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "caiA_MLST_Brucella" 0 449 449 1
"2084" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "cobQ_MLST_Brucella" 0 422 422 1
"2085" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "csdb_MLST_Brucella" 0 487 487 1
"2086" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "ddlA_MLST_Brucella" 0 553 553 1
"2087" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "dnaK_MLST_Brucella" 0 470 470 1
"2088" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "fbaA_MLST_Brucella" 0 458 458 1
"2089" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "fumC_MLST_Brucella" 0 452 452 1
"2090" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 589 589 1
"2091" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"2092" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "gyrB_MLST_Brucella" 0 487 487 1
"2093" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "int_hyp_MLST_Brucella" 0 430 430 1
"2094" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "leuA_MLST_Brucella" 0 482 482 1
"2095" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 490 490 1
"2096" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "prpE_MLST_Brucella" 0 468 468 1
"2097" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"2098" "R0063-SP_S40.dupmarked.bam.cov.zerocov" "soxA_MLST_Brucella" 0 486 486 1
